Tag,List,Class,Drawn_out_level,Successful_apps_at_DOL,Total_apps_at_DOL,Chance_at_DOL,Chance_with_First_choice,Animal,Sex,UnitCode,SeasonCode,Weapon,SeasonWeapon,DOL,Quota,Choice 1 Applicants,Dates,Notes,New,HD,hybrid,PLO,RFW,NoApps,nopoints,Valid GMUs,harvestunit,Total_Acres,Public_Acres,Public_Percent,Drawn_out_level24,Chance_at_DOL24,Drawn_out_level23,Chance_at_DOL23,Chance_at_DOLN,DOLE25,Chance_at_DOLN24,DOL24,DOLE24,Chance_at_DOLN23,DOL23,DOL3,DOLE23,slope,predictedDrawnOut,PredPrefPoints,Predpercent,PredPrefPercent
DF092P5X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(A) Oct. 1-23   (A) Nov. 4-30   (A) Dec. 15-31   (M) Oct. 10-18   (R) Oct. 24-Nov. 3   (R) Dec. 1-14   (R) Jan. 1-31,"Plains,Private Land Only See Brochure",New,No,No,No,No,NA,N,92,No Harvest Stats Available,64727,5084,7.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF096P5X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(A) Oct. 1-23   (A) Nov. 4-30   (A) Dec. 15-31   (M) Oct. 10-18   (R) Oct. 24-Nov. 3   (R) Dec. 1-14   (R) Jan. 1-31,"Plains,Private Land Only See Brochure",New,No,No,No,No,NA,N,96,No Harvest Stats Available,275182,11966,4.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF084P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug. 15-Oct. 15,Private Land Only See Brochure,New,No,No,No,No,NA,N,84,No Harvest Stats Available,1324641,345406,26.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF102P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-14,"Plains,Private Land Only",New,No,No,No,No,NA,N,102,No Harvest Stats Available,802632,11592,1.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF103P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-14,"Plains,Private Land Only",New,No,No,No,No,NA,N,103,No Harvest Stats Available,139159,10724,7.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM091P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-14,"Plains,Private Land Only",New,No,No,No,No,NA,N,91,No Harvest Stats Available,85614,15353,17.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM092P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-14,"Plains,Private Land Only",New,No,No,No,No,NA,N,92,No Harvest Stats Available,64727,5084,7.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM096P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-14,"Plains,Private Land Only",New,No,No,No,No,NA,N,96,No Harvest Stats Available,275182,11966,4.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM102P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-14,"Plains,Private Land Only",New,No,No,No,No,NA,N,102,No Harvest Stats Available,802632,11592,1.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM103P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-14,"Plains,Private Land Only",New,No,No,No,No,NA,N,103,No Harvest Stats Available,139159,10724,7.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM951P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-14,"Plains,Private Land Only See Brochure",New,No,No,No,No,NA,N,951,No Harvest Stats Available,1996205,41446,2.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF006P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-31,"Private Land Only Whitetail Only,White-tailed Deer Only",New,No,No,No,No,NA,N,"6,16,17,161,171","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1803976,1225934,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF075P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-Jan. 15,Private Land Only South of US 160,New,No,No,No,No,NA,N,"75,751","No Harvest Stats Available,No Harvest Stats Available",1125998,628165,55.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF077P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-Jan. 15,Private Land Only,New,No,No,No,No,NA,N,"77,78,771","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1706829,1025592,60.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF033P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-Jan. 15,Private Land Only,New,No,No,No,No,NA,N,33,No Harvest Stats Available,450288,339388,75.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM051P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct. 24-Nov. 22,Private Land Only,New,No,No,No,No,NA,N,51,No Harvest Stats Available,538646,250661,46.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM020P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct. 24-Nov. 22,Private Land Only,New,No,No,No,No,NA,N,20,No Harvest Stats Available,1330216,341109,25.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM029P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct. 24-Nov. 22,Private Land Only,New,No,No,No,No,NA,N,29,No Harvest Stats Available,481784,112489,23.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM038P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct. 24-Nov. 22,Private Land Only See Brochure,New,No,No,No,No,NA,N,38,No Harvest Stats Available,495372,151588,30.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM391P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct. 24-Nov. 22,"Landowner permission is advisable before applying. Most land is private.,Private Land Only",New,No,No,No,No,NA,N,"391,461","No Harvest Stats Available,No Harvest Stats Available",454496,10863,2.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM951P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct. 24 - Nov.3,"Plains,Private Land Only See Brochure",New,No,No,No,No,NA,N,951,No Harvest Stats Available,1996205,41446,2.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE682P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1 - Dec.31,Private Land Only See Brochure,New,No,No,No,No,NA,N,682,No Harvest Stats Available,262859,23656,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF054P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug. 31-Sep.28,Private Land Only,New,No,No,No,No,NA,N,54,No Harvest Stats Available,614130,477115,77.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF055P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug. 31-Sep.28,Private Land Only,New,No,No,No,No,NA,N,55,No Harvest Stats Available,935251,835098,89.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF551P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug. 31-Sep.28,Private Land Only,New,No,No,No,No,NA,N,551,No Harvest Stats Available,570194,494550,86.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF072P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug. 31-Sep.28,Private Land Only See Brochure,New,No,No,No,No,NA,N,"72,73","No Harvest Stats Available,No Harvest Stats Available",1893855,525765,27.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF079P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Dec. 31,Private Land Only,New,No,No,No,No,NA,N,79,No Harvest Stats Available,520743,317154,60.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF085P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Dec. 31,Private Land Only See Brochure,New,No,No,No,No,NA,N,85,No Harvest Stats Available,1194176,179086,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF791P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Dec. 31,Private Land Only,New,No,No,No,No,NA,N,791,No Harvest Stats Available,335271,4464,1.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF009P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Nov. 30,"Landowner permission is advisable before applying. Most land is private.,Private Land Only",New,No,No,No,No,NA,N,9,No Harvest Stats Available,432825,2056,0.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF020P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Nov. 30,Private Land Only,New,No,No,No,No,NA,N,20,No Harvest Stats Available,1330216,341109,25.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF029P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Nov. 30,Private Land Only,New,No,No,No,No,NA,N,29,No Harvest Stats Available,481784,112489,23.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF038P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Nov. 30,Private Land Only See Brochure,New,No,No,No,No,NA,N,38,No Harvest Stats Available,495372,151588,30.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF039P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Nov. 30,Private Land Only See Brochure,New,No,No,No,No,NA,N,"39,46","No Harvest Stats Available,No Harvest Stats Available",628586,430055,68.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF051P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Nov. 30,Private Land Only,New,No,No,No,No,NA,N,51,No Harvest Stats Available,538646,250661,46.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF391P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Nov. 30,"Landowner permission is advisable before applying. Most land is private.,Private Land Only",New,No,No,No,No,NA,N,"391,461","No Harvest Stats Available,No Harvest Stats Available",454496,10863,2.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF052P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Oct. 31,Private Land Only,New,No,No,No,No,NA,N,52,No Harvest Stats Available,280103,133845,47.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF053P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Oct. 31,Private Land Only,New,No,No,No,No,NA,N,53,No Harvest Stats Available,418286,321541,76.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF063P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Oct. 31,Private Land Only,New,No,No,No,No,NA,N,63,No Harvest Stats Available,387568,191115,49.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF411P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Oct. 31,Private Land Only,New,No,No,No,No,NA,N,411,No Harvest Stats Available,242806,149962,61.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF481P5R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 1-Oct. 31,Private Land Only See Brochure,New,No,No,No,No,NA,N,481,No Harvest Stats Available,298599,238190,79.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE041P5A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 2-Dec. 31,Private Land Only See Brochure,New,No,No,No,No,NA,N,41,No Harvest Stats Available,348001,219504,63.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF041P5A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 2-Dec. 31,Private Land Only See Brochure,New,No,No,No,No,NA,N,41,No Harvest Stats Available,348001,219504,63.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE030P5A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 2-Oct. 31,Private Land Only See Brochure,New,No,No,No,No,NA,N,30,No Harvest Stats Available,928827,686736,73.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF030P5A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sept. 2-Oct. 31,Private Land Only See Brochure,New,No,No,No,No,NA,N,30,No Harvest Stats Available,928827,686736,73.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF096P6X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(A) Oct. 1-23   (A) Nov. 4-30   (A) Dec. 15-31   (M) Oct. 10-18   (R) Oct. 24-Nov. 3   (R) Dec. 1-14,"Plains,Private Land Only East of Hwy 71",New,No,No,No,No,NA,N,96,No Harvest Stats Available,275182,11966,4.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE052P6R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug. 15-25,Private Land Only See Brochure,New,No,No,No,No,NA,N,"52,411,521","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1062146,690179,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE062P6R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug. 15-25,Private Land Only See Brochure,New,No,No,No,No,NA,N,62,No Harvest Stats Available,1441839,1004509,69.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE064P6R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug. 15-25,Private Land Only See Brochure,New,No,No,No,No,NA,N,"64,65","No Harvest Stats Available,No Harvest Stats Available",979550,474704,48.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF033P6R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug. 1-Jan. 31,Private Land Only See Brochure,New,No,No,No,No,NA,N,33,No Harvest Stats Available,450288,339388,75.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF512S1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct. 1-Dec. 31,"See Air Force Academy under ""Closures"".,Air Force Academy",New,No,No,No,No,NA,N,512,No Harvest Stats Available,29242,27,0.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM512S1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct. 1-Dec. 31,"See Air Force Academy under ""Closures"".,Air Force Academy",New,High Demand,Hybrid,No,No,NA,N,512,No Harvest Stats Available,29242,27,0.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF004S4R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 18-22,Special Restrictions See Brochure,New,No,No,No,No,NA,N,4,No Harvest Stats Available,522294,237951,45.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF011S4R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 18-22,Special Restrictions See Brochure,New,No,No,No,No,NA,N,11,No Harvest Stats Available,671824,447886,66.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF211S4R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 18-22,Special Restrictions See Brochure,New,No,No,No,No,NA,N,211,No Harvest Stats Available,475697,210889,44.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE048U6R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-31,"Whitetail Only See Brochure,White-tailed Deer Only",New,No,No,No,No,NA,N,"48,49,56,57,58,59,69,84,85,86,140,481,511,512,561,581,591,691,851,861","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",9542605,3830808,40.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE104W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 9-13,Plains   Landowner permission is advisable before applying. Most land is private.,New,No,Hybrid,No,No,NA,N,"104,105,110","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",6914122,135507,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF104W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 9-13,Plains   Landowner permission is advisable before applying. Most land is private.,New,No,No,No,No,NA,N,"104,105,110","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",6914122,135507,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM085W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 1-10,,New,No,Hybrid,No,No,NA,N,85,No Harvest Stats Available,1194176,179086,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE004W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec.18-22,,New,No,Hybrid,No,No,NA,N,"3,4,301","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",3754332,1583783,42.2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM003W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct. 7-11,,New,No,No,No,No,NA,N,"3,4,301","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",3754332,1583783,42.2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM003W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 19-23,,New,No,No,No,No,NA,N,"3,4,301","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",3754332,1583783,42.2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF025W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec. 3-7,,New,No,No,No,No,NA,N,"25,26,35","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",805017,541140,67.2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM301W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 11-15,,New,No,No,No,No,NA,N,301,No Harvest Stats Available,820618,104981,12.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM006W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 16-20,,New,No,Hybrid,No,No,NA,N,"6,16,161,171","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",2984329,2024244,67.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE441W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 21-30,,New,No,Hybrid,No,No,NA,N,"3,4,214,301,441","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",2349764,910195,38.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE023W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 20-24,,New,No,Hybrid,No,No,NA,N,23,No Harvest Stats Available,920895,411460,44.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF441W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 28-Dec. 7,,New,No,No,No,No,NA,N,"3,4,214,301,441","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",2349764,910195,38.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF023W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 21-30,,New,No,No,No,No,NA,N,23,No Harvest Stats Available,460447,205730,44.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM851W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 23-Dec.2,,New,No,Hybrid,No,No,NA,N,851,No Harvest Stats Available,441351,57329,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE104W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 28-Dec. 2,Plains   Landowner permission is advisable before applying. Most land is private.,New,No,Hybrid,No,No,NA,N,"104,105,110","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",6914122,135507,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DE211W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 29-Dec. 2,,New,No,Hybrid,No,No,NA,N,"12,211","No Harvest Stats Available,No Harvest Stats Available",2033720,986552,48.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF104W1R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 28-Dec. 2,Plains   Landowner permission is advisable before applying. Most land is private.,New,No,No,No,No,NA,N,"104,105,110","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",6914122,135507,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
